PVWatts Hourly PV Performance Data;;;;;;;;;;;
Requested Location;Weymouth UK;;;;;;;;;;
Location;JERSEY/CHANNEL ISLANDS, UNITED KINGDOM;;;;;;;;;;
Latitude (DD);49.22;;;;;;;;;;
Longitude (DD);-2.20;;;;;;;;;;
Elevation (m);84;;;;;;;;;;
DC System Size (kW);1;;;;;;;;;;
Module Type;Standard;;;;;;;;;;
Array Type;Fixed (open rack);;;;;;;;;;
Array Tilt (deg);20;;;;;;;;;;
Array Azimuth (deg);180;;;;;;;;;;
System Losses (%);14.08;;;;;;;;;;
DC to AC Size Ratio;1.2;;;;;;;;;;
Inverter Efficiency (%);96;;;;;;;;;;
Ground Coverage Ratio;NA;;;;;;;;;;
Albedo;From weather file;;;;;;;;;;
Bifacial;No (0);;;;;;;;;;
Monthly Irradiance Loss (%);;;;;;;;;;;
1;10;23;0;0;6.5;4.6;0.21;0;6.5;0;0
1;11;0;0;0;6.5;6.2;0.21;0;6.5;0;0
1;11;1;0;0;6.3;7.2;0.21;0;6.3;0;0
1;11;2;0;0;6.6;8.7;0.21;0;6.6;0;0
1;11;3;0;0;6.8;7.7;0.21;0;6.8;0;0
1;11;4;0;0;7.3;8.7;0.21;0;7.3;0;0
1;11;5;0;0;7.6;10.3;0.21;0;7.6;0;0
1;11;6;0;0;7.4;9.8;0.21;0;7.4;0;0
1;11;7;0;0;8.1;11.3;0.21;0;8.1;0;0
1;11;8;0;6;8.2;14.4;0.21;5.563;8.233;2.701;0
1;11;9;0;31;8;11.3;0.21;28.815;8.243;23.534;18.737
1;11;10;0;57;8.2;11.3;0.21;53.263;8.65;45.29;39.722
1;11;11;0;75;8.4;10.8;0.21;71.05;9.023;61.105;54.976
1;11;12;0;78;8.9;10.3;0.21;73.958;9.573;63.556;57.34
1;11;13;66;118;9.4;8.2;0.21;166.419;11.202;147.244;138.063
1;11;14;12;89;10.2;6.7;0.21;97.062;11.411;83.347;76.43
1;11;15;0;35;10.3;6.2;0.21;33.714;10.739;26.63;21.723
1;11;16;0;4;10.2;5.7;0.21;3.805;10.245;1.798;0
1;11;17;0;0;9.4;7.2;0.21;0;9.4;0;0
1;11;18;0;0;9.2;6.7;0.21;0;9.2;0;0
1;11;19;0;0;9;8.2;0.21;0;9;0;0
1;11;20;0;0;8.8;8.2;0.21;0;8.8;0;0
1;11;21;0;0;9.1;8.7;0.21;0;9.1;0;0
1;11;22;0;0;9;9.3;0.21;0;9;0;0
1;11;23;0;0;9.1;8.7;0.21;0;9.1;0;0
1;12;0;0;0;8.9;7.7;0.21;0;8.9;0;0
1;12;1;0;0;8.9;8.2;0.21;0;8.9;0;0
1;12;2;0;0;9.2;7.2;0.21;0;9.2;0;0
1;12;3;0;0;9.2;7.7;0.21;0;9.2;0;0
1;12;4;0;0;9.4;8.7;0.21;0;9.4;0;0
1;12;5;0;0;8.9;7.7;0.21;0;8.9;0;0
1;12;6;0;0;9.1;8.7;0.21;0;9.1;0;0
1;12;7;0;0;9;9.3;0.21;0;9;0;0
1;12;8;0;21;9.3;9.8;0.21;20.767;9.467;10.667;6.325
1;12;9;140;73;9.8;9.3;0.21;153.017;11.298;131.596;122.969
1;12;10;54;103;9.6;8.2;0.21;140.651;11.123;123.561;115.219
1;12;11;252;137;10.3;7.2;0.21;322.154;14.14;289.046;274.841
1;12;12;468;103;11;7.7;0.21;430.562;15.898;387.959;370.249
1;12;13;403;109;11;8.2;0.21;380.181;15.129;342.331;326.237
1;12;14;358;74;10.9;7.7;0.21;278.698;14.064;248.525;235.755
1;12;15;0;36;10.2;8.2;0.21;34.706;10.571;27.556;22.616
1;12;16;0;5;10;7.2;0.21;4.756;10.048;2.275;0
1;12;17;0;0;10;6.7;0.21;0;10;0;0
1;12;18;0;0;9.9;7.7;0.21;0;9.9;0;0
1;12;19;0;0;9.7;7.2;0.21;0;9.7;0;0
1;12;20;0;0;9.6;8.7;0.21;0;9.6;0;0
1;12;21;0;0;9.6;8.7;0.21;0;9.6;0;0
1;12;22;0;0;9.9;6.2;0.21;0;9.9;0;0
1;12;23;0;0;9.9;7.7;0.21;0;9.9;0;0
1;13;0;0;0;9.9;6.7;0.21;0;9.9;0;0
1;13;1;0;0;9.9;7.2;0.21;0;9.9;0;0
1;13;2;0;0;9.7;7.2;0.21;0;9.7;0;0
1;13;3;0;0;9.6;7.2;0.21;0;9.6;0;0
1;13;4;0;0;8.8;5.1;0.21;0;8.8;0;0
1;13;5;0;0;8.8;6.7;0.21;0;8.8;0;0
1;13;6;0;0;8.8;6.2;0.21;0;8.8;0;0
1;13;7;0;0;9;6.7;0.21;0;9;0;0
1;13;8;0;13;9;5.1;0.21;12.075;9.153;6.057;1.878
1;13;9;16;61;9.1;6.2;0.21;71.887;10.043;60.56;54.451
1;13;10;306;108;9.7;7.2;0.21;299.959;13.276;269.819;256.295
1;13;11;384;109;10.3;6.7;0.21;379.071;15.058;341.396;325.336
1;13;12;80;136;10;7.7;0.21;197.85;12.244;175.384;165.206
