"PVWatts Hourly PV Performance Data"
"Requested Location","weymouth"
"Location","Lat, Lng: 50.61, -2.46"
"Latitude (DD)","50.61"
"Longitude (DD)","-2.46"
"Elevation (m)","6"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","15","19","0","0","7.1","8.1","0.2","0","7.1","0","0"
"1","15","20","0","0","7","7.9","0.2","0","7","0","0"
"1","15","21","0","0","6.8","7.5","0.2","0","6.8","0","0"
"1","15","22","0","0","6.6","7.1","0.2","0","6.6","0","0"
"1","15","23","0","0","6.5","6.7","0.2","0","6.5","0","0"
"1","16","0","0","0","6.3","6.3","0.2","0","6.3","0","0"
"1","16","1","0","0","6.2","6","0.2","0","6.2","0","0"
"1","16","2","0","0","6.2","5.8","0.2","0","6.2","0","0"
"1","16","3","0","0","6.2","5.7","0.2","0","6.2","0","0"
"1","16","4","0","0","6.2","5.7","0.2","0","6.2","0","0"
"1","16","5","0","0","6.2","5.8","0.2","0","6.2","0","0"
"1","16","6","0","0","6.2","5.9","0.2","0","6.2","0","0"
"1","16","7","0","0","6.2","5.9","0.2","0","6.2","0","0"
"1","16","8","0","0","6.6","5.9","0.2","0","0","0","0"
"1","16","9","1","50","7.4","6","0.2","49.339","8.061","164.344","142.667"
"1","16","10","1","72","8","6.2","0.2","70.118","8.923","240.701","216.318"
"1","16","11","35","165","8.3","6.3","0.2","211.358","11.057","751.28","708.805"
"1","16","12","85","184","8.5","6.3","0.2","267.91","11.998","957.626","907.839"
"1","16","13","33","169","8.5","6.2","0.2","205.353","11.208","728.583","686.913"
"1","16","14","42","139","8.2","6","0.2","190.959","10.771","673.589","633.867"
"1","16","15","0","22","7.7","5.9","0.2","20.426","7.975","64.09","45.965"
"1","16","16","0","4","7.1","5.8","0.2","3.805","7.144","7.087","0"
"1","16","17","0","0","7.1","5.6","0.2","0","7.1","0","0"
"1","16","18","0","0","7.1","5.5","0.2","0","7.1","0","0"
"1","16","19","0","0","7.1","5.4","0.2","0","7.1","0","0"
"1","16","20","0","0","7","5.4","0.2","0","7","0","0"
"1","16","21","0","0","6.9","5.5","0.2","0","6.9","0","0"
"1","16","22","0","0","6.8","5.6","0.2","0","6.8","0","0"
"1","16","23","0","0","6.5","5.5","0.2","0","6.5","0","0"
"1","17","0","0","0","6.3","5.3","0.2","0","6.3","0","0"
"1","17","1","0","0","6.2","5","0.2","0","6.2","0","0"
"1","17","2","0","0","6.1","4.7","0.2","0","6.1","0","0"
"1","17","3","0","0","6.1","4.3","0.2","0","6.1","0","0"
"1","17","4","0","0","6.2","3.9","0.2","0","6.2","0","0"
"1","17","5","0","0","6.4","3.5","0.2","0","6.4","0","0"
"1","17","6","0","0","6.5","3.3","0.2","0","6.5","0","0"
"1","17","7","0","0","6.6","3.3","0.2","0","6.6","0","0"
"1","17","8","0","2","6.9","3.3","0.2","1.851","6.93","3.323","0"
"1","17","9","0","3","7.6","3.3","0.2","2.778","7.653","8.151","0"
"1","17","10","0","28","8.3","3.3","0.2","25.996","8.801","85.717","66.825"
"1","17","11","4","75","8.5","3.2","0.2","73.558","9.943","252.731","227.921"
"1","17","12","1","56","8.5","3.4","0.2","52.71","9.501","178.94","156.745"
"1","17","13","0","10","8.6","3.7","0.2","9.274","8.768","29.264","12.373"
"1","17","14","21","136","8.4","3.6","0.2","163.664","11.411","572.822","536.671"
"1","17","15","0","32","8.1","3.5","0.2","29.882","8.653","95.353","76.12"
"1","17","16","0","5","7.9","3.5","0.2","4.756","7.974","8.917","0"
"1","17","17","0","0","8.1","3.7","0.2","0","8.1","0","0"
"1","17","18","0","0","8.4","3.8","0.2","0","8.4","0","0"
"1","17","19","0","0","8.8","4.2","0.2","0","8.8","0","0"
"1","17","20","0","0","9.1","4.6","0.2","0","9.1","0","0"
"1","17","21","0","0","9.3","5","0.2","0","9.3","0","0"
"1","17","22","0","0","9.5","5.4","0.2","0","9.5","0","0"
"1","17","23","0","0","9.7","5.7","0.2","0","9.7","0","0"
"1","18","0","0","0","9.8","6","0.2","0","9.8","0","0"
"1","18","1","0","0","10","6.3","0.2","0","10","0","0"
"1","18","2","0","0","10.1","6.7","0.2","0","10.1","0","0"
"1","18","3","0","0","10.2","7.1","0.2","0","10.2","0","0"
"1","18","4","0","0","10.3","7.5","0.2","0","10.3","0","0"
"1","18","5","0","0","10.3","7.5","0.2","0","10.3","0","0"
"1","18","6","0","0","10.4","7.4","0.2","0","10.4","0","0"
"1","18","7","0","0","10.6","7.2","0.2","0","10.6","0","0"
"1","18","8","0","2","10.8","6.6","0.2","1.851","10.82","3.251","0"
"1","18","9","0","3","11","6.3","0.2","2.778","11.036","8.014","0"
"1","18","10","0","3","11.4","6.2","0.2","2.78","11.437","8.15","0"
"1","18","11","0","23","11.7","6","0.2","21.349","11.988","68.959","50.661"
"1","18","12","0","35","11.9","5.8","0.2","32.513","12.348","106.812","87.173"
"1","18","13","0","37","12","5.7","0.2","34.373","12.479","113.128","93.265"
"1","18","14","0","12","11.9","5.8","0.2","11.127","12.053","34.704","17.62"
"1","18","15","0","4","11.8","6","0.2","3.704","11.849","10.594","0"
"1","18","16","0","3","11.8","6.2","0.2","2.854","11.831","5.107","0"
"1","18","17","0","0","11.7","6.6","0.2","0","11.7","0","0"
"1","18","18","0","0","11.6","6.8","0.2","0","11.6","0","0"
"1","18","19","0","0","11.5","6.9","0.2","0","11.5","0","0"
"1","18","20","0","0","11.3","6.9","0.2","0","11.3","0","0"
"1","18","21","0","0","11.1","6.7","0.2","0","11.1","0","0"
"1","18","22","0","0","10.9","6.9","0.2","0","10.9","0","0"
"1","18","23","0","0","11","7.2","0.2","0","11","0","0"
"1","19","0","0","0","11.2","7.8","0.2","0","11.2","0","0"
"1","19","1","0","0","11.4","8.7","0.2","0","11.4","0","0"
"1","19","2","0","0","11.6","9.6","0.2","0","11.6","0","0"
"1","19","3","0","0","11.7","10","0.2","0","11.7","0","0"
"1","19","4","0","0","11.7","10.1","0.2","0","11.7","0","0"
"1","19","5","0","0","11.7","10.4","0.2","0","11.7","0","0"
"1","19","6","0","0","11.7","10.7","0.2","0","11.7","0","0"
"1","19","7","0","0","11.9","11.3","0.2","0","11.9","0","0"
"1","19","8","0","3","12","11.1","0.2","2.777","12.02","4.949","0"
"1","19","9","0","3","11.8","9.8","0.2","2.779","11.826","7.988","0"
"1","19","10","0","4","11.5","8.8","0.2","3.707","11.538","11.022","0"
"1","19","11","2","65","11","8","0.2","61.852","11.681","209.486","186.208"
"1","19","12","6","88","10.6","7.3","0.2","88.205","11.638","303.142","276.547"
"1","19","13","30","130","10.5","7.1","0.2","160.079","12.422","561.385","525.639"
"1","19","14","4","69","10.4","7.1","0.2","68.863","11.225","233.765","209.628"
"1","19","15","0","25","10.2","7.4","0.2","23.217","10.468","73.113","54.668"
"1","19","16","0","6","9.8","7.8","0.2","5.708","9.854","10.691","0"
"1","19","17","0","0","9.5","8.2","0.2","0","9.5","0","0"
"1","19","18","0","0","9.4","8.4","0.2","0","9.4","0","0"
"1","19","19","0","0","9.4","8.9","0.2","0","9.4","0","0"
"1","19","20","0","0","9.4","9.4","0.2","0","9.4","0","0"
"1","19","21","0","0","9.2","9.7","0.2","0","9.2","0","0"
"1","19","22","0","0","8.8","9.6","0.2","0","8.8","0","0"
"1","19","23","0","0","8.4","9.3","0.2","0","8.4","0","0"
"1","20","0","0","0","8.1","9.1","0.2","0","8.1","0","0"
"1","20","1","0","0","7.9","9.2","0.2","0","7.9","0","0"
"1","20","2","0","0","7.8","9.2","0.2","0","7.8","0","0"
"1","20","3","0","0","7.9","9","0.2","0","7.9","0","0"
"1","20","4","0","0","8.2","8.8","0.2","0","8.2","0","0"
"1","20","5","0","0","8.5","8.8","0.2","0","8.5","0","0"
"1","20","6","0","0","8.8","8.9","0.2","0","8.8","0","0"
"1","20","7","0","0","9.1","9.1","0.2","0","9.1","0","0"
"1","20","8","0","4","9.4","9.5","0.2","3.704","9.43","6.794","0"
"1","20","9","0","4","9.8","9.7","0.2","3.705","9.835","10.932","0"
"1","20","10","0","5","10.1","9.7","0.2","4.635","10.144","14.035","0"
"1","20","11","0","29","10.5","9.8","0.2","26.929","10.755","88.366","69.381"
"1","20","12","6","96","10.8","9.9","0.2","96.73","11.708","333.45","305.781"
"1","20","13","0","23","10.8","9.6","0.2","21.349","11.005","69.262","50.954"
"1","20","14","4","74","10.7","9.2","0.2","74.293","11.437","252.845","228.031"
"1","20","15","0","31","10.3","9.1","0.2","28.81","10.586","91.776","72.67"
"1","20","16","0","3","9.9","8.9","0.2","2.854","9.924","5.161","0"
"1","20","17","0","0","9.6","8.5","0.2","0","9.6","0","0"
"1","20","18","0","0","9.6","8","0.2","0","9.6","0","0"
"1","20","19","0","0","9.8","7.4","0.2","0","9.8","0","0"
"1","20","20","0","0","10.2","7.3","0.2","0","10.2","0","0"
"1","20","21","0","0","10.6","7.6","0.2","0","10.6","0","0"
"1","20","22","0","0","10.9","8","0.2","0","10.9","0","0"
"1","20","23","0","0","11","8.5","0.2","0","11","0","0"
"1","21","0","0","0","11","8.7","0.2","0","11","0","0"
"1","21","1","0","0","11","8.8","0.2","0","11","0","0"
"1","21","2","0","0","11.1","9.1","0.2","0","11.1","0","0"
"1","21","3","0","0","11.4","9.7","0.2","0","11.4","0","0"
"1","21","4","0","0","11.8","10.3","0.2","0","11.8","0","0"
"1","21","5","0","0","11.8","10.6","0.2","0","11.8","0","0"
"1","21","6","0","0","11.6","10.5","0.2","0","11.6","0","0"
"1","21","7","0","0","11.4","10.5","0.2","0","11.4","0","0"
"1","21","8","0","3","11.3","10.7","0.2","2.777","11.321","4.968","0"
"1","21","9","0","7","11.3","10.6","0.2","6.486","11.357","19.535","2.989"
"1","21","10","0","8","11.3","10.5","0.2","7.417","11.366","22.843","6.179"
"1","21","11","0","10","11.4","10.5","0.2","9.276","11.483","28.895","12.017"
"1","21","12","5","137","11.4","10.5","0.2","142.417","12.676","495.615","462.199"
"1","21","13","0","7","11.1","10.4","0.2","6.491","11.159","19.911","3.351"
"1","21","14","0","36","10.7","10.3","0.2","33.444","11.004","110.301","90.538"
"1","21","15","0","18","10.2","10.1","0.2","16.7","10.353","52.103","34.403"
"1","21","16","0","2","9.9","9.7","0.2","1.903","9.915","3.369","0"
"1","21","17","0","0","9.7","9.4","0.2","0","9.7","0","0"
"1","21","18","0","0","9.6","9.2","0.2","0","9.6","0","0"
"1","21","19","0","0","9.6","8.9","0.2","0","9.6","0","0"
"1","21","20","0","0","9.4","8.6","0.2","0","9.4","0","0"
"1","21","21","0","0","9.1","8.2","0.2","0","9.1","0","0"
"1","21","22","0","0","8.9","7.9","0.2","0","8.9","0","0"
"1","21","23","0","0","8.8","7.6","0.2","0","8.8","0","0"
"1","22","0","0","0","8.6","7.2","0.2","0","8.6","0","0"
"1","22","1","0","0","8.4","6.9","0.2","0","8.4","0","0"
"1","22","2","0","0","8.5","7","0.2","0","8.5","0","0"
"1","22","3","0","0","8.5","7.1","0.2","0","8.5","0","0"
"1","22","4","0","0","8.6","7.3","0.2","0","8.6","0","0"
"1","22","5","0","0","8.8","7.7","0.2","0","8.8","0","0"
"1","22","6","0","0","9.2","8.5","0.2","0","9.2","0","0"
"1","22","7","0","0","9.6","9.3","0.2","0","9.6","0","0"
"1","22","8","0","2","9.8","9.4","0.2","1.851","9.815","3.269","0"
"1","22","9","0","23","10.1","9.5","0.2","21.347","10.306","68.36","50.083"
"1","22","10","0","8","10.5","9.4","0.2","7.417","10.572","22.937","6.27"
"1","22","11","0","75","10.7","9.3","0.2","70.754","11.396","241.05","216.654"
"1","22","12","2","131","10.7","9.4","0.2","133.139","12","463.274","431.005"
"1","22","13","140","173","10.7","9.1","0.2","290.541","13.613","1037.056","984.455"
"1","22","14","29","151","10.5","8.4","0.2","184.059","12.455","645.968","607.224"
"1","22","15","17","85","10","7.6","0.2","104.301","11.182","350.267","322.002"
"1","22","16","0","13","9.3","6.9","0.2","12.367","9.427","24.096","7.388"
"1","22","17","0","0","8.8","6.2","0.2","0","8.8","0","0"
"1","22","18","0","0","8.6","5.6","0.2","0","8.6","0","0"
"1","22","19","0","0","8.4","5","0.2","0","8.4","0","0"
"1","22","20","0","0","8.4","4.6","0.2","0","8.4","0","0"
"1","22","21","0","0","8.3","4.5","0.2","0","8.3","0","0"
"1","22","22","0","0","8.1","4.5","0.2","0","8.1","0","0"
"1","22","23","0","0","7.9","4.4","0.2","0","7.9","0","0"
"1","23","0","0","0","7.8","4.5","0.2","0","7.8","0","0"
"1","23","1","0","0","8","4.8","0.2","0","8","0","0"
"1","23","2","0","0","8","5","0.2","0","8","0","0"
"1","23","3","0","0","8","4.8","0.2","0","8","0","0"
"1","23","4","0","0","7.9","4.6","0.2","0","7.9","0","0"
"1","23","5","0","0","7.8","4.7","0.2","0","7.8","0","0"
"1","23","6","0","0","7.7","5","0.2","0","7.7","0","0"
"1","23","7","0","0","7.7","5.1","0.2","0","7.7","0","0"
"1","23","8","0","4","8.2","5.2","0.2","3.704","8.246","6.837","0"
"1","23","9","0","4","9","5.4","0.2","3.705","9.053","11.009","0"
"1","23","10","30","139","9.4","5.7","0.2","174.106","11.828","612.822","575.253"
"1","23","11","18","164","9.8","6","0.2","183.904","12.279","647.139","608.354"
"1","23","12","3","131","10","6.3","0.2","133.477","11.74","464.979","432.649"
"1","23","13","0","74","10.2","6.2","0.2","69.841","11.12","238.104","213.813"
"1","23","14","1","88","10.1","5.9","0.2","88.033","11.299","301.94","275.387"
"1","23","15","0","10","9.8","5.3","0.2","9.268","9.935","28.32","11.462"
"1","23","16","0","5","9.3","5.1","0.2","4.756","9.36","8.852","0"
"1","23","17","0","0","9.1","5.1","0.2","0","9.1","0","0"
"1","23","18","0","0","8.8","4.9","0.2","0","8.8","0","0"
"1","23","19","0","0","8.6","4.5","0.2","0","8.6","0","0"
"1","23","20","0","0","8.3","4.1","0.2","0","8.3","0","0"
"1","23","21","0","0","8","3.7","0.2","0","8","0","0"
"1","23","22","0","0","7.7","3.4","0.2","0","7.7","0","0"
"1","23","23","0","0","7.5","3.1","0.2","0","7.5","0","0"
"1","24","0","0","0","7.3","2.8","0.2","0","7.3","0","0"
"1","24","1","0","0","7.3","2.6","0.2","0","7.3","0","0"
"1","24","2","0","0","7.4","2.5","0.2","0","7.4","0","0"
"1","24","3","0","0","7.5","2.6","0.2","0","7.5","0","0"
"1","24","4","0","0","7.8","3","0.2","0","7.8","0","0"
"1","24","5","0","0","8.2","3.6","0.2","0","8.2","0","0"
"1","24","6","0","0","8.7","4.6","0.2","0","8.7","0","0"
"1","24","7","0","0","9.4","5.8","0.2","0","9.4","0","0"
"1","24","8","0","2","10","6.5","0.2","1.851","10.02","3.266","0"
"1","24","9","0","3","10.6","7.2","0.2","2.779","10.633","8.08","0"
"1","24","10","0","4","10.9","8.1","0.2","3.708","10.94","11.069","0"
"1","24","11","0","5","11.1","8.5","0.2","4.637","11.149","13.99","0"
"1","24","12","0","15","11.2","8.6","0.2","13.92","11.345","44.199","26.778"
"1","24","13","0","5","11.3","8","0.2","4.636","11.351","13.976","0"
"1","24","14","0","4","11.4","7.2","0.2","3.707","11.444","11.024","0"
"1","24","15","0","5","11.2","6.5","0.2","4.632","11.259","13.624","0"
"1","24","16","0","6","10.9","6","0.2","5.708","10.964","10.63","0"
"1","24","17","0","0","10.7","5.5","0.2","0","10.7","0","0"
"1","24","18","0","0","10.5","5.1","0.2","0","10.5","0","0"
"1","24","19","0","0","10.5","4.9","0.2","0","10.5","0","0"
"1","24","20","0","0","10.4","4.9","0.2","0","10.4","0","0"
"1","24","21","0","0","10.4","5","0.2","0","10.4","0","0"
"1","24","22","0","0","10.5","5.2","0.2","0","10.5","0","0"
"1","24","23","0","0","10.4","5.3","0.2","0","10.4","0","0"
"1","25","0","0","0","10.3","5.2","0.2","0","10.3","0","0"
"1","25","1","0","0","10.1","5.2","0.2","0","10.1","0","0"
"1","25","2","0","0","9.9","5.2","0.2","0","9.9","0","0"
"1","25","3","0","0","9.7","5.1","0.2","0","9.7","0","0"
"1","25","4","0","0","9.4","4.9","0.2","0","9.4","0","0"
"1","25","5","0","0","9.3","4.8","0.2","0","9.3","0","0"
"1","25","6","0","0","9.5","4.8","0.2","0","9.5","0","0"
"1","25","7","0","0","9.7","4.9","0.2","0","9.7","0","0"
"1","25","8","0","2","10.1","5.2","0.2","1.851","10.123","3.353","0"
"1","25","9","0","4","10.5","5.7","0.2","3.705","10.551","10.946","0"
"1","25","10","0","8","10.7","6.1","0.2","7.418","10.799","22.925","6.259"
"1","25","11","0","11","10.7","6.6","0.2","10.205","10.829","32.026","15.037"
"1","25","12","0","13","10.7","6.8","0.2","12.063","10.849","38.134","20.928"
"1","25","13","0","12","10.7","7.1","0.2","11.132","10.834","35.085","17.987"
"1","25","14","0","9","10.7","7.3","0.2","8.344","10.798","25.905","9.133"
"1","25","15","0","14","10.5","7.5","0.2","12.982","10.649","40.309","23.026"
"1","25","16","0","7","10.4","7.9","0.2","6.659","10.462","12.529","0"
"1","25","17","0","0","10.4","8.3","0.2","0","10.4","0","0"
"1","25","18","0","0","10.4","8.6","0.2","0","10.4","0","0"
"1","25","19","0","0","10.4","9","0.2","0","10.4","0","0"
"1","25","20","0","0","10.4","9.3","0.2","0","10.4","0","0"
"1","25","21","0","0","10.3","9.4","0.2","0","10.3","0","0"
"1","25","22","0","0","10.4","9.4","0.2","0","10.4","0","0"
"1","25","23","0","0","10.4","9.1","0.2","0","10.4","0","0"
"1","26","0","0","0","10.3","8.3","0.2","0","10.3","0","0"
"1","26","1","0","0","10","7.3","0.2","0","10","0","0"
"1","26","2","0","0","9.4","6.5","0.2","0","9.4","0","0"
"1","26","3","0","0","8.8","6","0.2","0","8.8","0","0"
"1","26","4","0","0","8.2","5.3","0.2","0","8.2","0","0"
"1","26","5","0","0","8","5.2","0.2","0","8","0","0"
"1","26","6","0","0","8.2","6.2","0.2","0","8.2","0","0"
"1","26","7","0","0","8.4","7.3","0.2","0","8.4","0","0"
"1","26","8","0","4","8.7","8.3","0.2","3.704","8.735","7.695","0"
"1","26","9","0","4","8.8","9.1","0.2","3.706","8.837","11.054","0"
"1","26","10","458","95","8.4","9.4","0.2","379.205","12.119","1382.366","1317.529"
"1","26","11","576","101","8.2","9.3","0.2","499.333","13.14","1823.167","1742.71"
"1","26","12","677","90","8.5","9.1","0.2","566.387","14.197","2063.909","1974.923"
"1","26","13","685","83","8.8","8.8","0.2","538.845","14.36","1963.427","1878.001"
"1","26","14","624","75","9","8.4","0.2","434.331","13.637","1580.316","1508.465"
"1","26","15","0","3","8.8","7.9","0.2","2.778","8.831","8.1","0"
"1","26","16","167","31","8.4","7.5","0.2","67.289","9.01","126.165","105.84"
"1","26","17","0","0","8","7.2","0.2","0","8","0","0"
"1","26","18","0","0","7.8","7","0.2","0","7.8","0","0"
"1","26","19","0","0","7.7","6.8","0.2","0","7.7","0","0"
"1","26","20","0","0","7.6","6.8","0.2","0","7.6","0","0"
"1","26","21","0","0","7.5","6.6","0.2","0","7.5","0","0"
"1","26","22","0","0","7.4","6.5","0.2","0","7.4","0","0"
"1","26","23","0","0","7.5","6.4","0.2","0","7.5","0","0"
"1","27","0","0","0","7.6","6.5","0.2","0","7.6","0","0"
"1","27","1","0","0","7.8","6.7","0.2","0","7.8","0","0"
"1","27","2","0","0","8","7","0.2","0","8","0","0"
"1","27","3","0","0","8","6.9","0.2","0","8","0","0"
"1","27","4","0","0","7.8","6.6","0.2","0","7.8","0","0"
"1","27","5","0","0","7.6","6.3","0.2","0","7.6","0","0"
"1","27","6","0","0","7.5","6.1","0.2","0","7.5","0","0"
"1","27","7","0","0","7.4","5.7","0.2","0","7.4","0","0"
"1","27","8","0","9","7.7","5.3","0.2","8.343","7.811","19.458","2.914"
"1","27","9","0","26","8.3","4.9","0.2","24.137","8.67","78.648","60.007"
"1","27","10","8","131","8.7","4.6","0.2","140.191","10.94","491.019","457.766"
"1","27","11","49","191","9","4.6","0.2","248.483","12.973","881.048","833.975"
"1","27","12","89","210","9.1","4.9","0.2","299.589","13.708","1065.807","1012.187"
"1","27","13","16","175","9","5.4","0.2","195.155","11.819","688.913","648.648"
"1","27","14","631","74","8.7","5.7","0.2","439.272","14.856","1592.074","1519.806"
"1","27","15","484","61","8.2","5.9","0.2","275.21","11.918","948.723","899.252"
"1","27","16","184","32","7.6","6.2","0.2","82.143","8.457","157.602","136.164"
"1","27","17","0","0","7.2","6.5","0.2","0","7.2","0","0"
"1","27","18","0","0","7.2","6.2","0.2","0","7.2","0","0"
"1","27","19","0","0","7.4","6.2","0.2","0","7.4","0","0"
"1","27","20","0","0","7.5","6.5","0.2","0","7.5","0","0"
"1","27","21","0","0","7.4","6.7","0.2","0","7.4","0","0"
"1","27","22","0","0","7.2","7","0.2","0","7.2","0","0"
"1","27","23","0","0","6.9","7.5","0.2","0","6.9","0","0"
"1","28","0","0","0","6.5","7.9","0.2","0","6.5","0","0"
"1","28","1","0","0","6.1","8.2","0.2","0","6.1","0","0"
"1","28","2","0","0","5.7","8.5","0.2","0","5.7","0","0"
"1","28","3","0","0","5.4","8.3","0.2","0","5.4","0","0"
"1","28","4","0","0","5.3","8.1","0.2","0","5.3","0","0"
"1","28","5","0","0","5.2","7.7","0.2","0","5.2","0","0"
"1","28","6","0","0","5.1","7.2","0.2","0","5.1","0","0"
"1","28","7","0","0","5","6.8","0.2","0","5","0","0"
"1","28","8","0","6","5.1","6.5","0.2","5.558","5.166","13.623","0"
"1","28","9","0","16","5.3","6.4","0.2","14.84","5.491","48.057","30.499"
"1","28","10","32","153","5.6","6","0.2","190.987","8.175","683.986","643.896"
"1","28","11","90","196","6","5.6","0.2","280.823","9.966","1012.107","960.39"
"1","28","12","138","209","6.4","5.4","0.2","337.438","11.282","1216.723","1157.755"
"1","28","13","37","195","6.7","5.4","0.2","246.662","10.265","882.666","835.536"
"1","28","14","21","159","6.9","5.5","0.2","184.842","9.538","656.862","617.732"
"1","28","15","0","6","6.7","5.5","0.2","5.559","6.779","16.987","0.531"
"1","28","16","0","3","6.2","5.4","0.2","2.777","6.234","5.109","0"
"1","28","17","0","0","6","5.4","0.2","0","6","0","0"
"1","28","18","0","0","5.8","5.4","0.2","0","5.8","0","0"
"1","28","19","0","0","5.7","5.3","0.2","0","5.7","0","0"
"1","28","20","0","0","5.4","5.1","0.2","0","5.4","0","0"
"1","28","21","0","0","5.2","4.9","0.2","0","5.2","0","0"
"1","28","22","0","0","4.9","4.7","0.2","0","4.9","0","0"
"1","28","23","0","0","4.7","4.5","0.2","0","4.7","0","0"
"1","29","0","0","0","4.6","4.2","0.2","0","4.6","0","0"
"1","29","1","0","0","4.4","3.9","0.2","0","4.4","0","0"
"1","29","2","0","0","4.3","3.8","0.2","0","4.3","0","0"
"1","29","3","0","0","4.2","3.7","0.2","0","4.2","0","0"
"1","29","4","0","0","4.2","3.6","0.2","0","4.2","0","0"
"1","29","5","0","0","4.2","3.4","0.2","0","4.2","0","0"
"1","29","6","0","0","4.3","3.2","0.2","0","4.3","0","0"
"1","29","7","0","0","4.3","3","0.2","0","4.3","0","0"
"1","29","8","0","3","4.6","2.8","0.2","2.777","4.655","6.896","0"
"1","29","9","0","4","4.9","2.5","0.2","3.706","4.982","11.304","0"
"1","29","10","0","4","5","2.2","0.2","3.708","5.087","11.415","0"
"1","29","11","4","89","5.1","1.9","0.2","87.322","7.273","304.964","278.303"
"1","29","12","2","79","5.1","1.6","0.2","75.494","7.102","262.161","237.017"
"1","29","13","0","13","5","1.4","0.2","12.062","5.335","39.131","21.89"
"1","29","14","0","31","4.8","1.4","0.2","28.788","5.599","96.811","77.527"
"1","29","15","0","10","4.7","1.5","0.2","9.269","4.95","29.296","12.403"
"1","29","16","0","4","4.6","1.7","0.2","3.704","4.68","6.967","0"
"1","29","17","0","0","4.5","2.1","0.2","0","4.5","0","0"
"1","29","18","0","0","4.4","2.5","0.2","0","4.4","0","0"
"1","29","19","0","0","4.4","3","0.2","0","4.4","0","0"
"1","29","20","0","0","4.4","3.4","0.2","0","4.4","0","0"
"1","29","21","0","0","4.4","3.9","0.2","0","4.4","0","0"
"1","29","22","0","0","4.4","4.3","0.2","0","4.4","0","0"
"1","29","23","0","0","4.5","4.8","0.2","0","4.5","0","0"
"1","30","0","0","0","4.5","5.2","0.2","0","4.5","0","0"
"1","30","1","0","0","4.5","5.5","0.2","0","4.5","0","0"
"1","30","2","0","0","4.5","5.7","0.2","0","4.5","0","0"
"1","30","3","0","0","4.6","5.9","0.2","0","4.6","0","0"
"1","30","4","0","0","4.8","6","0.2","0","4.8","0","0"
"1","30","5","0","0","4.9","6.1","0.2","0","4.9","0","0"
"1","30","6","0","0","5","6.1","0.2","0","5","0","0"
"1","30","7","0","0","5.2","6.2","0.2","0","5.2","0","0"
"1","30","8","96","22","5.3","6.4","0.2","56.156","5.979","156.729","135.321"
"1","30","9","351","67","5.4","6.7","0.2","245.172","8.458","875.667","828.784"
"1","30","10","0","5","5.5","6.9","0.2","4.636","5.557","14.387","0"
"1","30","11","0","6","5.6","6.9","0.2","5.566","5.668","17.398","0.927"
